release_id,title,released,styles,label_id,artist_id
13155974,Faust / Isolation,2019,Dubstep,1012820,5394184
9442778,Blue Lines,2016,Trip Hop / Dub / Downtempo,750,4480
8258690,Day Without Yesterday / Six O Six,2016,House / Techno,171573,4838162
10046369,Objekt #4,2017,Techno / Breaks / House,226726,2089744
13407678,Evil Twin,2019,Ambient / House,835796,3338600
12483150,Gennaro,2018,Techno,1318794,6686341
13320731,Bangers Vol. 2,2019,Techno,1044,194
13274907,Fools ,2019,Techno / Deep House / Acid / Electro,249,47792
11424341,Ijzeren Rots,2018,House / Deep House,1037196,355
13123782,Nothing Lasts,2019,Hard Techno / Acid House / Experimental,975964,5782732
5728539,Hunting High And Low,1985,Synth-pop,1000,37757
1981635,Albright Bertoncini Cage Harrison Miller,1974,Contemporary,40858,862580
4117037,Bossa Now! A Total Sound Experience,1967,Bossanova,1866,768454
591345,The Worldhood Of The World (As Such),1995,Hardcore / Punk / Math Rock,10389,133641
13274311,Rythme Plat,2019,Electro / Hip Hop,19066,791
13127346,Minimal Cuts,2019,Abstract / House / Techno,1338008,4237008
184959,The Spangle Maker,1984,New Wave / Ethereal,634,12373
1238560,Rock'n'Roll Terrorist,2000,Punk / Spoken Word,15300,187150
76596,The Beat Conductor,2001,Instrumental,1217,359679
439378,Questions (Remix),2002,n/a,1217,24204
133878,Flowers,2001,Soul,1217,35333
23552,Strike,1996,Speedcore / Hardcore,4356,142985
24340,Les Loups Des Trois Lunes,1996,Speedcore / Hardcore,4356,142985
22043,Psycore Kids Vs Rave-Fascist,1997,Speedcore / Hardcore / Breakcore,4356,18530
168361,Skubba House E.P.,1998,Hardcore / Acid,11377,194
82021,Second Serve Of Effects,1996,Hardcore / Acid,4356,47557
36794,Live At The Electro,1994,Techno / Acid,3669,25122
13123782,Nothing Lasts,2019,Hard Techno / Acid House / Experimental,975964,5782732
22026,Cluster Bombs,1996,Breakbeat / Hardcore / Experimental,1097,18525
1296735,Arachnide,1996,Hardcore / Industrial,4356,18536
25260,Rude Bimmer,2001,Noise / Drum n Bass / Jungle / Breakcore,3019,12831
13459223,"Say, Is That A Pickle In Your Pocket?",2003,IDM / Breakcore,21603,18472
88336,Acid House For All.1,1995,House / Techno / Acid,934,194
55202,EP 2,2002,IDM / Breakcore / Acid,5898,25965
32787,Zod 03,2001,Abstract / IDM / Breakcore,5898,25965
121248,4,1997,Hardcore / Breaks / Experimental,9001,92472
1128394,Stars N' Bars,2007,Hardcore / Breakcore,4650,402294
94344,Napalm 4,1995,Hardcore / Techno,4208,17450
7931904,Pump Up The Jam,1989,Hip-House / Euro House,9466,14457
324288,1994-2004,2004,Speedcore / Breakcore,1097,58764
8433,2 Remixes By AFX,2001,Breaks / Acid / Experimental,1989,45
20518,Don't Fuck With Cologne,1994,Techno / Experimental / Acid,3669,13533
951091,Untitled,2007,Speedcore / Hardcore,70451,18187
251925,Brickshithouse EP,2003,Breakbeat / Speedcore / Hardcore,3276,17456
113518,New York To Midwest,1994,Techno / Acid,417,194
57294,"Heads Or Tails, You Lose!!!",2002,Hardcore / Breakcore,6938,43361
35226,Part 01,2002,Breakbeat / IDM / Ambient / Abstract,107,27351
158895,Hipnosis EP,2003,Acid Jazz / Future Jazz,11926,56758
90154,Cheapcore EP,1997,Breakbeat / Hardcore,5509,17456
25207,"Hardcore Is Dead, More Of The Same",1997,Hardcore,4759,21169
40610,Appetite For Destruction EP,1996,Breakbeat / Speedcore / Hardcore,1097,28366
25254,Seven Up,1997,Dark Ambient / Breakcore / Experimental / Drum n Bass,1094,3084
47687,Straight Out Of Newcastle,1996,Breakbeat / Speedcore / Hardcore,5509,194
3392860,Risp EP,2012,IDM / Techno / Experimental,20459,416
68731,Bass Bomb,1999,Breakcore / Experimental / Noise,9003,194
77999,Magia Do Prazer / Tomorrow,2002,Latin / House,847,46713
7492,Jazzanova EP,1997,Downtempo / Future Jazz / Drum n Bass / Latin,1912,109
241800,If You Wanna / I Know What You're Thinking,2004,House / Deep House / Garage House,36766,209173
9299,Yoruba Road,2000,Afrobeat / Downtempo,2160,9787
14125,The Man With The Drum,2000,Future Jazz,2160,9787
209273,Brazil,2002,House / Latin,806,58271
203913,Neon Dawn E.P.,2003,Breaks / Future Jazz,806,3807
241707,Onda Nueva Remixed,2003,Future Jazz / Latin,21436,179509
158369,Set Out & Foll-oll-ow Me,2001,Trip Hop / Big Beat,1973,18153
283377,DJ Smash Presents Phonography 2,2003,Acid Jazz / Downtempo / Future Jazz,281,194
1314,PH1 / PH2,2000,Tech House,368,737
6427802,Digital Tsunami,2014,Techno / Electro,59,1172
103862,Transistor (Remixes),1995,Techno / Downtempo / Electro,2078,11346
13501917,Sauce,2019,Tech House,87389,219
13310899,Touched Electronix 002 ,2019,IDM / Electro / Acid / Breakbeat / Techno,1520668,194
13380188,Tropical Disco Records Volume Eight,2019,Disco / Nu-Disco / House,1367730,6583691
11896262,Acid88 Volume Two,2018,House / Acid / Techno,130097,194
10805488,Duke Of Huddinge / Nattura,2017,Techno,959,1356
13374341,Keepin' Herb EP,2019,Garage House / UK Garage,1613569,6184479
13453674,Untitled,2019,Acid / Techno,237441,2035635
13347777,A Slice Of The Pie II,2019,House / Deep House,1381373,194
13415896,Acid Booty EP,2019,Electro / Acid,1533881,5368125
7767469,Take Me Back,2015,Minimal / Acid House,611904,2385
13437342,Jail,2019,Disco / House,353749,1396444
10912774,Klockworks 20.1,2017,Techno,78794,194
3257030,Klockworks 08,2011,Techno / Minimal,78794,1537114
13387008,Positive Vibes,2019,House / Deep House / Nu-Disco / Techno,1616045,4347
95361,Transmissions,2000,n/a,1706,75526
13536322,Share,1990,Garage House / New Jack Swing,1965,12693
191677,Gunshot Me Head / Rukus,1995,Jungle,13631,35516
12708111,Moments & Concepts,2018,Deep House / Downtempo,75477,660735
8071811,My Life With The Wave 2,2016,Deep House / House,42988,8755
1433650,"""Live"" Goes On",2008,House / Deep House / Disco,6063,30098
6824131,Bass Affairs,2015,Deep House / Disco / House,6063,30098
12962464,Love Remedy,2019,House / Disco,6063,30098
13317102,Davis Galvin EP,2019,Abstract / Broken Beat / Electro,980200,5224804
174471,"3 Years, 5 Months & 2 Days In The Life Of...",1992,n/a,3198,34567
13541313,Keys The Door EP 2,2019,Acid House / Acid / House / Techno,1304811,3491257
13487844,Acid 88 Volume III,2019,Acid / Techno,130097,194
13446486,Freaky Mike,2019,Electro / Techno,1416618,211368
13483432,Only Human,2019,House / Tech House,11205,60342
13513459,RETRO001,2019,Deep House / Minimal,1627451,355
13498507,Chaos Come To Conquer,2019,Techno / Acid,554694,819825
13371138,Love Of Eden EP,2019,Acid House / Acid / House,195908,7056525
13519241,Midnight Embassy,2019,Leftfield / Dub,916668,7111522
13504730,Stages Of Love,2019,Funk / Disco / House,1626544,399268
9375388,Don't You Know EP,2016,Deep House / Tech House / Techno,1407957,2776885
12459089,AceMo EP,2018,Electro / House / Techno,980200,2881426
76596,The Beat Conductor,2001,Instrumental,1217,359679
12928095,Lhv009,2018,Deep House / Minimal / Tech House,175727,355
893008,In Due Time,1997,n/a,2927,38561
4104706,I Apologize,1995,n/a,651,64805
104631,Abuse,1990,Synth-pop / Vocal,29707,17819
1330182,Gunman,1994,n/a,878,17594
228117,Destroy She Said,2003,Trance / Synth-pop,1998,40001
352950,Ain't Got No Class,1993,n/a,5574,197230
949327,Chocolate City / Environmental Terrorists,1994,Gangsta,2715,197230
56909,The Mexican / Dayz I Live,2002,Drum n Bass,346445,9808
139206,Strange Behaviour / Forget You,2003,Drum n Bass,526,34145
74377,A Full Days Supply EP,2000,House / Tech House,830,29336
199211,Fuck On Cocaine (The Remixes),2001,Hard House / Tribal House,2147,73490
716100,I Ain't No Joke,1993,n/a,158452,4033
2239814,Sex Machine / Beat Box Is Rocking,1986,Electro,3701,13880
56961,Liquid Adrenaline Session 2,1999,House / Deep House,830,8230
182081,Spaced Invader (Remixes),2001,House / Disco,830,8230
2227973,Whatever (House Mixes),2000,House / Garage House,750,792955
1859663,Floatin' On Your Love (Puffy Remixes),1996,Soul,27385,47512
202090,H Bomb / How I Feel,2003,Hard House,149408,152346
231413,B Line,1999,Trip Hop / Electro / Downtempo,205,655
660351,Tasty,1994,RnB/Swing,9100,266259
53612,Load / Soul,1997,Drum n Bass,498,2172
1026908,Morris Brown,2006,n/a,2927,38561
165911,Pitch Switch / Screwball,2003,Drum n Bass,274,1184
1338154,When Will I See Your Smile Again / Time After Time,1998,RnB/Swing / Bass Music,19814,133881
2903842,Cry No More / No One Said,2006,RnB/Swing,64111,420349
233155,Demolition House (Remix),1990,Dub / Industrial,758,40228
72087,Cylon,1999,Drum n Bass,3864,7648
634353,Just Get Up And Dance,1995,Euro House,561,17531
335851,Take A Lick,1999,n/a,25809,71680
847335,Sweet Misery Remixes,2000,RnB/Swing / Neo Soul,892357,24040
807359,Don't You Love Me,2006,House / Deep House,702,3337
73148,Sound Of Africa / Slowly,2001,House,3618,9311
12365235,Kazoo,n/a,Techno / Electro,971,1609
28918,You've Got Me,2001,Drum n Bass,512,1716
2463433,Somewhere In My Heart,1987,Pop Rock,27031,73194
2971259,Vice Versa Love,1993,Dancehall,878,25283
141745,Some People,1985,Synth-pop,654,40346
4430,Deception (Remixes),1999,Drum n Bass,111,3270
349474,Hanzo Steel Vol. 1,2004,Breakbeat / Cut-up/DJ / Hip Hop,158185,1511370
155098,The Real World / Friday Feeling,2001,Drum n Bass,14093,35559
880610,Deeper,1993,n/a,25649,83751
312196,Allah U Akbar,1993,Conscious,651,30011
428202,Serious Money,1989,Downtempo / Synth-pop,1000,126078
510022,Sex For The Sport,1995,n/a,654,17829
108132,It Began In Afrika,2001,Progressive House / Tribal / Acid / Big Beat,188,2290
3544443,18 Levels EP,2012,Techno / Deep House,259211,1987730
10826,Call It What You Want (Part 4),2000,Techno,2426,1711
578800,The Christmas Song (Chestnuts Roasting On An Open Fire),1999,House,895,77855
7974629,When You Love Someone,1998,Drum n Bass / Progressive House / House,4727,37800
11544120,Astral Disaster Sessions Un/Finished Musics,2018,Abstract / Experimental / Ambient,1526677,660
1311603,Happy People,1996,House / Garage House,44853,22076
74513,Shine On,2001,House / Deep House,8473,40
178186,Reaching For The Sky,1999,House / Garage House / Deep House,2400,162575
9420975,Doin' Alrite,1997,Deep House,12255,8611
139722,Language Of Violence,1992,Industrial / Conscious,158452,68336
57258,Whatchulookinat??,1999,Ghetto,4233,8828
2190218,Come And Fly With Me,1990,House,2186,2053
885583,Que Pasa,2002,Latin / Deep House,80678,33257
51457,Djengastyle #2,1998,Techno,177873,41431
6275,Let The Rhythm Pump,1989,Hip-House,681,7028
1159816,Been There Done That - Video Mixes,1996,Gangsta,2310,50513
1159816,Been There Done That - Video Mixes,1996,Gangsta,2310,50513
189459,Mingin',2003,House / Tech House,15,27521
81072,Let's Rock,2001,Hard House,1184,7600
3736276,Two Hearts,1994,n/a,157,22164
722093,Groove Of Love,1994,House / RnB/Swing,6986,296982
3117979,Tell Me When The Fever Ended,1989,House / Deep House,39357,12986
19075,Project 13 / The Reckoning,1997,Drum n Bass,1729,16704
191072,Victim Of Love (Limited Edition Remix),1987,Synth-pop / New Wave,27031,2714
132693,The Microphone Fiend + Put Your Hands Together,1988,n/a,878,4033
56529,Magneto Essa,2001,House / Deep House,421,8644
398316,I Don't Know If It's Right,1977,Disco,11358,73202
2337609,Just Loungin',1989,n/a,13326,13880
1203710,Members Only / It's Da Biz,1998,n/a,878,426812
1086447,Redesigned The Remix E.P. Vol.1,2004,Future Jazz / Experimental,24105,266385
2014555,Wopbabalubop / Where's It At,1993,n/a,2327,30273
2571787,Big Dawg Remixes Volume 2,n/a,Breaks,73593,26246
9440862,Ocean Of Blue,2002,Progressive House,2512,2637
119958,I'll Take You There,1994,Downtempo / Deep House,1005,93737
2896546,Let Me See U Pop It,1993,RnB/Swing / Bass Music,3697,182220
563709,I Belong To You,1996,House,3257,59060
2545893,Beat Street / Internationally Known,1984,Theme / Electro,4776,17552
447475,How Far Can We Go?,1988,Acid House / House / Hip-House,758,315050
969618,Tell Me,1995,RnB/Swing / Ragga HipHop / House,1005,46725
936327,Can't Tell Me Nothing,2001,Gangsta,4933,261580
39732,Sexuality,2002,Deep House / Tech House,221,7511
2018337,Who's The Man?,1993,n/a,878,16763
739262,Don't Burn Ya Bridge,1995,Ragga HipHop,5574,39230
764079,I'll Be There For You (45 King Remix),1991,n/a,9929,227717
7448168,Grassroots (The Prologue),2015,n/a,1006,14017
160062,Chicago Versailles EP.2,1998,House,364563,255
294170,Sunshine & The Rain,1994,Trip Hop / Soul / Contemporary R&B,26126,140804
5052,Cut-Off / Move Upon,2000,Drum n Bass,1387,1403
33416,Revenge,2001,Drum n Bass,3792,3503
9765999,Transition Album,2017,Deep House,46809,328543
421249,Over You,1990,House / Garage House / Deep House,878,23861
2038704,Do You Wanna Go Party,1993,Bass Music,11201,639260
9762637,Coco - The Original Broadway Cast Recording,1970,Musical,38652,1424292
41907,Blutbad,1999,Techno,1785,75896
123934,Happiness,2001,House,669,1749
2546,Ain't No Stoppin' Hip House (National Anthem Of Hip House),1990,Hip-House,688,2965
230730,Let 'Em Have It / F*cked,2003,n/a,21864,50514
916330,Your Slippin,1989,n/a,878,190634
852434,The Minneapolis EP,2006,Techno / Electro / Ambient,77775,689643
2393426,Hey D.J.,1994,n/a,39357,36112
2074878,Not Tonight / Drugs,1997,RnB/Swing,1965,114823
5291453,Re-Lime-D / Wake Dream,1984,Synth-pop / Disco,5411,66373
2217127,Hey Lover,1995,RnB/Swing / Pop Rap,4241,35746
536995,I'm That Type Of Guy,1989,n/a,4241,35746
620380,Ferdilise The Corn / Hold Up Breakdown,2005,Breakbeat / Trip Hop,6478,449213
10081706,Part Of The Plan,2017,House / UK Garage / Garage House,615733,3232844
3141972,Lick The Cat,1993,Bounce,48645,2440944
2827415,Da Whole Kit And Kaboodle,1993,n/a,8984,210510
579715,Eyes Are The Soul,1991,n/a,9775,43011
241766,Same Ol' Shit,1993,Gangsta,7801,100748
3648173,Gatekeeper / Slug Thug,2002,Drum n Bass,4331,13652
4141055,Respectable,1987,Electro / Euro House / Garage House,681,31961
296104,If You Were Mine,1990,RnB/Swing / Latin,654,30288
606770,Keep Watchin',1990,RnB/Swing,7801,105614
386540,Let's Work,1987,Pop Rock,1866,90541
160178,No Replica,2003,Breakbeat,5838,74301
1714193,Examine My Face,2004,n/a,404404,1347302
158921,I've Been Thinking,2003,House / Deep House / Garage House,55,62293
62288,Be Brave,1998,Soul,245,1141
1108006,Movin On (Remix),1998,Contemporary R&B,2311,28738
2861323,There Will Never Be,1994,n/a,362,222224
68084,Teach You How To Fly,2002,Deep House,55,225273
199394,Agua De Beber (Di Ba Da),1992,Progressive House / Garage House,16536,55267
1042384,Freak Out,1993,n/a,40613,39834
251988,Are You Ready,1997,Drum n Bass,7734,11085
345310,Galbi,1988,Dub / Synth-pop,3226,32388
825618,Soul Talk,1989,n/a,6,1244979
283346,Brides Of Frankenstein,1988,Acid House / Synth-pop,904,9462
892187,I'm Shinin' / Candy / Freaky Bopper,2006,n/a,277717,616274
892187,I'm Shinin' / Candy / Freaky Bopper,2006,n/a,277717,616274
313876,The Days Of Old,1992,n/a,19190,51188
441671,The Hate That Hate Made,1991,n/a,26011,51188
625102,Voices In Your Head,1989,Freestyle,1866,236873
752165,Everybody Dance (Remixes),2006,House,16637,126678
10931487,Coastal,2017,Ambient / IDM / Downtempo,1015551,5068482
10763089,Coastal,2017,Ambient / IDM / Downtempo,1015551,5068482
949401,Carbonat,2007,House / Minimal / Tech House,19712,732127
7823,Sense Of Danger (Remixes),1998,House / Deep House,66,179
304488,On The Regular,1995,n/a,9100,183938
1661426,I Wish - Remix,2000,RnB/Swing,2186,14646
83953,Love Sequences EP,2000,House,1065,9690
2297596,Ain't No Playa (Remix),1996,Gangsta,3198,108940
2128198,Baby Love,1986,Synth-pop,681,124732
1235238,Robert Hazard,1982,New Wave / Synth-pop,69407,140580
727459,Certified Superior,1998,n/a,11956,391416
1295603,Friends And Strangers,1977,Jazz-Funk / Disco,4898,97916
1317798,Oh Yeah,1995,n/a,179569,174306
170842,So Long,2003,Hard House,1184,129038
380184,[We/You/I],2003,House / Deep House,66542,203294
185576,Plan X / Don't Get It Twisted (PUTS Remix),2002,n/a,9610,31715
3091287,Champagne,1996,RnB/Swing,878,38379
451467,Love Somebody Today,1980,Disco,9638,37224
10931339,Baby Super Seal 3 (Right Shoulder),2017,DJ Battle Tool,19078,176667
402154,Givin' It (To You),1986,Electro / Disco / Funk / Boogie,654,8405
825924,Airborne Rangers / Groundbreaking,1999,n/a,21956,25775
198923,People In Tha Middle,1994,Conscious,654,66041
596247,Ain't No Love,1996,Gangsta,2186,138678
596247,Ain't No Love,1996,Gangsta,2186,138678
308437,Stuck,2003,Euro House,16815,144010
132313,Boogie Freak,2001,House,11072,90140
353187,Strength / Out Of Range / Bless And Destroy / Bottle Rocket,1999,n/a,11668,35536
20349,A Decade Of Breaks Part 3,2001,Drum n Bass,320,4255
22503,Simulation,2001,Techno / Tech House,1818,1543
314652,I Get Wrecked,1993,n/a,6,63338
11257362,With Every Yellow Ribbon (That's Why We Tie 'Em),1991,Vocal,23316,310352
1774241,Call Me,1997,n/a,2186,51352
542141,What,1994,n/a,35936,207028
3344211,Put Ya Back Into It,1995,Bass Music,878,108942
11459856,Organic Frequencies EP,2018,Deep House,624128,352307
1688053,Nuthin' But A Bass Thang,1993,n/a,3697,1393134
246518,Quest / Inna Sound,1999,Drum n Bass,533,4734
430851,Limited Edition Remix EP,2005,House / Electro / Tech House,15,194
1599445,Stimulated Vol. 1 - Radio Sampler,2001,n/a,18666,194
1207764,Ultimix 34,1990,House / Hip Hop,12100,194
768374,Krazee Madeo Stylez / Pick A Chemical,1999,n/a,4669,218781
11947481,Venetian Snares x Daniel Lanois,2018,IDM,206623,12832
200977,Abs0lut1on / F0r N1ne,2003,Hard Trance,7331,151851
753361,Busy Eskimo,n/a,Drum n Bass,90249,197311
7014159,Fading Away,1988,Freestyle / House,1005,43744
229410,We Trying To Stay Alive / Anything Can Happen,1997,Pop Rap,1866,50200
2092907,The Ghetto's Been Good To Me / Acid Rain,1993,Conscious,19536,3079
1991024,Dance Of Life,1995,Breakbeat / House / Acid,1653491,7331
31507,Empire / Enchanted,1998,Drum n Bass,594,3096
8253606,Chords + Theories,2016,House / Deep House,891933,2803012
